sample_id,ddim_reconstruction,sdvae_roundtrip,sd15_latent_denoise,emu3_vq_reconstruction,dinov2_isolation,convae_reconstruction,ce_resnet18,margin_resnet18,gradnorm_resnet18,forgetting_count,first_learning_epoch
8349,0.159981102,0.667476296,0.0896164924,0.00248803548,0.259093255,0.00187265198,0.0952304378,-6.37371492,0.000214530519,2,12
8350,0.104559004,0.691167533,0.060333997,0.00093359442,0.28066045,0.000438005663,0.0736718997,-5.79197788,0.000476884306,9,40
8351,0.104648873,0.258741558,0.0479460061,0.00187828287,0.355198622,0.00109573465,0.10480541,-6.11430407,0.000182699165,6,32
8352,0.0863974094,0.303976059,0.0493893996,0.00180687604,0.369244993,0.0011845124,0.0757620856,-6.28947496,0.00014640484,1,50
8353,0.168498248,1.42101932,0.108536854,0.00625390187,0.351106226,0.00312153506,0.105307885,-5.82598543,0.00017903051,4,25
8354,0.189281672,0.629511476,0.0895979628,0.00328951515,0.393976778,0.00154862681,0.0982888117,-5.83964777,0.00020836253,10,42
8355,0.148462906,0.844278693,0.0898472741,0.0022481801,0.370208472,0.00165366742,0.073381938,-6.01454163,0.000347529014,4,23
8356,0.161659896,1.09288049,0.0965044275,0.00307306508,0.438366979,0.00181531801,0.070042491,-6.09976006,0.000110971559,7,50
8357,0.153836429,1.69572318,0.0821853429,0.00273776287,0.305026591,0.00141893083,0.110607445,-6.23004246,0.000268755364,9,51
8358,0.14947854,0.599897683,0.0777678192,0.00220179278,0.432466984,0.0015285,0.115197673,-5.1224966,0.00027158446,7,46
8359,0.182706684,0.488165945,0.107969031,0.00367878727,0.550367475,0.00269228593,0.081967786,-6.0935688,0.000189135884,9,51
8360,0.154874817,0.516945243,0.0748751089,0.00231517432,0.37720722,0.00121131167,0.125473797,-5.92837191,0.000342812476,1,7
8361,0.207397014,1.28717172,0.0831865892,0.00211672718,0.368955195,0.000917473226,0.105418928,-4.98171473,0.000518505578,3,21
8362,0.162009999,0.93596065,0.0769029781,0.00218797498,0.289949805,0.00112718542,0.0876401961,-6.19509602,0.000239595698,9,46
8363,0.207887113,0.539795756,0.0838502422,0.00426480826,0.291041791,0.00477478467,0.0978459269,-6.35007429,0.000115834453,5,30
8364,0.1071807,0.378650963,0.0949759334,0.00187895331,0.288827598,0.00107040151,0.0881128386,-6.04356384,0.000177184149,10,34
8365,0.185436293,0.671492159,0.100906663,0.00177928468,0.328996867,0.000820098678,0.121066436,-5.61231327,0.000392653252,6,32
8366,0.165085599,0.484043777,0.131532252,0.00360636227,0.357947469,0.00205066288,0.123594232,-5.35919857,0.000244986615,7,51
8367,0.18704991,1.71723652,0.105265826,0.0022275201,0.3527219,0.000956703792,0.0935696438,-6.33168125,0.000340291328,2,8
8368,0.146531045,0.771131039,0.0963494703,0.00209963694,0.521707058,0.00132912281,0.0769311711,-5.53276825,0.000440243806,3,38
8369,0.21824345,0.583961785,0.116521001,0.00511603151,0.425534576,0.00256999629,0.0903310254,-5.02570248,0.000509399688,6,33
8370,0.194579422,1.16295969,0.0984413922,0.00360834016,0.540558398,0.00207117596,0.113423094,-4.69769859,0.000268596952,10,37
8371,0.187341914,0.451958895,0.102009147,0.0030804351,0.428470463,0.00201952085,0.0738450885,-5.84606314,0.00029073254,7,42
8372,0.171443656,0.983956575,0.0880322307,0.00381249376,0.267940611,0.00165504147,0.124682643,-5.79409075,0.000346784916,6,36
8373,0.0826487765,0.46675545,0.0452013761,0.00155703712,0.322934061,0.0011569676,0.0739077553,-5.82609653,0.000372065988,2,21
8374,0.117430165,0.444882393,0.0460767969,0.00124696328,0.146844089,0.00105993031,0.0959870815,-6.18498182,0.000144064717,1,10
8375,0.164632156,0.35128203,0.0937065929,0.0018990885,0.373064727,0.00134141441,0.0731516108,-6.20332289,0.000200562426,10,46
8376,0.115121126,0.810563564,0.0869948417,0.00130280014,0.491351455,0.00083739002,0.0990058929,-5.59139299,0.000307895709,8,42
8377,0.130720928,0.834053516,0.0794215724,0.00156063912,0.507723451,0.00078229577,0.0515782237,-6.83933353,0.000475666922,4,49
8378,0.160538152,0.726969838,0.0844154358,0.00256085582,0.211681992,0.00179342134,0.136995241,-5.73025084,0.000312734308,1,6
8379,0.0746767074,0.750675499,0.0821932033,0.00123738335,0.208071664,0.00105077447,0.0992361754,-5.81613636,0.000467194855,9,43
8380,0.140968144,0.673412144,0.110160194,0.00211312575,0.457725465,0.000946249696,0.076339893,-5.56770515,0.000796098087,6,51
8381,0.238835737,0.821072519,0.112585381,0.00884683244,0.338491738,0.00746592414,0.105230518,-5.87308121,0.000191845495,10,50
8382,0.161816493,0.70397079,0.115249142,0.00353770028,0.342817515,0.00184035557,0.0725799352,-5.97066641,0.000306189875,8,43
8383,0.134102866,0.967062116,0.0819529891,0.00159805827,0.352976948,0.00061833678,0.106165655,-5.90180492,0.000482568663,7,28
8384,0.155479535,0.836370587,0.10371954,0.00272882497,0.371131241,0.00112966006,0.0846526548,-5.88481331,0.000269956799,6,48
8385,0.232735023,1.56735826,0.129599854,0.0111333495,0.500928223,0.00512725022,0.0989678875,-6.3210187,0.000235280851,4,18
8386,0.155771613,0.771425247,0.0822227001,0.00239672419,0.428588778,0.00137615902,0.0820155591,-6.02209473,0.000211657534,5,40
8387,0.161447525,0.869219005,0.0997979864,0.00313352793,0.42956084,0.00158909708,0.117510781,-5.09174299,0.000905541703,6,50
8388,0.182744235,0.742440581,0.102757789,0.00397760747,0.43638429,0.00164767297,0.100758262,-6.04638243,0.000306855916,5,38
8389,0.129496887,0.590216875,0.0671834946,0.00145887886,0.230210632,0.00102217088,0.0906607583,-5.57105446,0.000523492054,6,33
8390,0.118029825,0.446338862,0.0736525804,0.0010970789,0.335469484,0.000591780408,0.0807549953,-6.18332815,0.000384579122,5,33
8391,0.13309817,0.960500598,0.0859413296,0.00258308835,0.407890409,0.00124167628,0.0625245571,-6.1086421,0.000455658097,0,51
8392,0.175735593,0.818102837,0.0768514127,0.00400312711,0.469130903,0.0026562796,0.0943169147,-6.05581856,0.000180829506,9,46
8393,0.0894597471,0.731313109,0.0741288215,0.00171440165,0.36558634,0.00155476935,1.00541711,0.133537769,0.00873162877,2,35
8394,0.144588113,1.0101825,0.0970263034,0.00231462112,0.349798083,0.00130602135,0.126087174,-4.98943615,0.000378398719,4,19
8395,0.169493183,0.631444335,0.0660575479,0.00216120388,0.316771626,0.00144628831,0.0833470449,-5.35604715,0.00029004339,6,39
8396,0.133518815,0.897583961,0.0796171725,0.00209711888,0.309298933,0.00149452384,0.147822931,-3.43578672,0.0016368354,8,27
8397,0.200557247,0.501013696,0.112749927,0.0040242062,0.50539881,0.00233356911,0.0825310498,-6.15066099,0.000322307576,8,50
8398,0.190300137,0.679517388,0.106482595,0.00434597908,0.401208252,0.00208481494,0.0836226195,-6.26981688,0.00045661797,2,33
8399,0.0972042084,0.871095836,0.0588880032,0.00142352632,0.217493296,0.00100910023,0.0984017178,-5.71136951,0.000115474199,4,38
8400,0.119132452,0.76681304,0.116360962,0.00187005172,0.503023863,0.000853194622,0.0826871246,-6.17741203,0.000366533175,6,34
8401,0.156025767,0.799707234,0.0980308577,0.00211135927,0.338472188,0.00136584556,0.102634087,-5.54621553,0.000270930876,7,32
8402,0.0994680822,0.685789824,0.0596649945,0.000872104894,0.284191906,0.000750084291,0.0799996108,-5.97134972,0.000261368841,5,29
8403,0.09843532,0.316087127,0.0518402457,0.000730324537,0.285029829,0.000280482753,0.14561452,-3.93930817,0.00253777974,7,51
8404,0.194034666,0.904602408,0.129737332,0.00389446691,0.23715052,0.00175132719,0.12586689,-5.27156973,0.000669041125,6,48
8405,0.170556262,0.632448792,0.157381296,0.00472691655,0.441889375,0.00289211678,0.0990954041,-6.19199705,0.000378460914,5,37
8406,0.175652206,0.862333119,0.131599844,0.00331217493,0.333269984,0.0018645823,0.0830581114,-6.29530811,0.000171838314,9,40
8407,0.0988444537,0.533846855,0.130937636,0.00268046651,0.285344213,0.00165651436,0.113073207,-5.73298407,0.000715342816,7,33
8408,0.140363842,0.538014531,0.0711227506,0.00210094755,0.332702756,0.00117763388,0.116772056,-6.00469351,0.000374390773,8,30
8409,0.148551986,0.962591231,0.0425626896,0.00217648526,0.327720344,0.00130683964,0.128222585,-5.9798665,0.000125019942,4,27
8410,0.142645732,1.05115676,0.0660569742,0.00219236058,0.31934613,0.0015155928,0.111358836,-6.07073259,0.000452883163,3,30
8411,0.144954696,0.683539629,0.0860232413,0.0025884714,0.457844347,0.00166609965,0.068776302,-6.08966064,0.000503019721,3,48
8412,0.14977096,0.938704014,0.107992604,0.0026228521,0.328166008,0.00118884526,0.11690294,-5.82588959,0.000379755365,4,24
8413,0.126731128,0.723134816,0.0673995465,0.00127635919,0.33467707,0.000483466487,0.0990317017,-5.98487663,0.000161544027,2,34
8414,0.171257779,0.790562093,0.117784262,0.00243693776,0.401492745,0.00128953799,0.0857186094,-5.73955584,0.000442577963,7,51
8415,0.0939016491,0.485196829,0.067701906,0.00140767917,0.448586553,0.00148943812,0.0894858316,-5.95107841,0.000182340518,8,37
8416,0.111442648,1.15544367,0.0399190187,0.00135222147,0.397081226,0.000762476237,0.0663808957,-6.28561258,0.00020007015,7,51
8417,0.14337109,0.545140088,0.0957006663,0.00253261696,0.183803886,0.00132136303,0.117091492,-6.12849474,0.000275682163,1,6
8418,0.150015876,0.445199698,0.0816473216,0.00194327137,0.418750286,0.00130751345,0.139013633,-3.65538836,0.00190720428,7,39
8419,0.131006122,0.37181288,0.0860229582,0.00209626136,0.305039465,0.00106825074,0.110377952,-6.03239918,0.000272409699,4,21
8420,0.13855882,0.594769299,0.129508138,0.00444080215,0.385826707,0.00363601884,0.102124237,-6.01801205,9.60521575e-05,8,34
8421,0.104592077,0.807235122,0.0702835917,0.00090452889,0.267286211,0.000801911287,0.107017331,-6.10879898,0.000260018685,8,38
8422,0.144366637,0.637020886,0.0973957926,0.00237632263,0.432096481,0.00229931041,0.112559706,-5.41393757,0.000219590947,7,31
8423,0.156613454,0.92075026,0.09722583,0.00272409618,0.371755451,0.00141485222,0.0779128671,-6.08605719,0.000405240571,3,34
8424,0.110015951,0.656135619,0.0789070278,0.00159431668,0.32615906,0.000750103267,0.0731304437,-6.37655735,0.00024666675,3,29
8425,0.0748236999,1.50109506,0.0618949793,0.000850536395,0.500814915,0.000465990452,0.165938005,-4.16862011,0.00212542643,8,51
8426,0.118285634,2.71148634,0.0567872226,0.00137639546,0.44025898,0.000738169649,0.0969201773,-5.62022543,0.000665703788,2,48
8427,0.172308177,0.419719994,0.10554751,0.00388498488,0.480343044,0.0029251161,0.0681983382,-6.18483973,0.000100567231,6,47
8428,0.14156355,1.28158236,0.0905267298,0.00149737706,0.445050657,0.000909043592,0.0940274447,-5.60901594,0.000811022765,7,35
8429,0.142837539,1.46289337,0.0881897211,0.00260124938,0.394873142,0.0022017369,0.0684737787,-6.56015825,8.10817801e-05,3,51
8430,0.166849807,0.468213916,0.108061761,0.00334380823,0.445010573,0.00199737283,0.0582814477,-6.20372629,0.000118072334,5,51
8431,0.209135786,0.572608948,0.0916480571,0.00526777422,0.259277761,0.00405348046,0.114501789,-5.81839132,0.000184554505,5,20
8432,0.176352337,0.929647088,0.0969059914,0.00445954036,0.252204776,0.00222654827,0.0821280181,-5.74540663,0.000281508401,3,21
8433,0.176044986,0.45928961,0.115970194,0.00470458809,0.4780415,0.00300322706,0.107135788,-5.52146912,0.000344530185,8,48
8434,0.227761269,0.746148169,0.116159454,0.00566486176,0.462447554,0.00246100943,0.118210405,-6.12533283,0.000469369174,6,34
8435,0.132481724,0.522820234,0.0913686603,0.00150415988,0.307183266,0.000822934962,0.107950792,-5.89784861,0.000331988675,10,51
8436,0.092853412,0.861235976,0.0760174841,0.000676360389,0.408358037,0.000484800519,0.0523634106,-6.4474473,0.000335572957,7,51
8437,0.109529331,2.12348461,0.0798961669,0.000706760155,0.474457592,0.000380963873,0.126837328,-5.27722979,0.00092353503,5,42
8438,0.169078529,0.856648862,0.101989038,0.00262469123,0.4478634,0.00111732725,0.0913140252,-6.04029274,0.000457669637,6,43
8439,0.146745041,0.472700804,0.114024714,0.00219107652,0.318494797,0.00110663695,0.107820556,-5.9119668,0.000491668412,6,39
8440,0.0895400569,0.552846014,0.0631468371,0.000924020016,0.225009769,0.000598069862,0.0999388844,-6.17489386,0.00026295695,2,12
8441,0.197517708,0.67704457,0.0937941372,0.00432476215,0.384568304,0.00264344318,0.112460531,-5.51922703,0.000310571137,3,51
8442,0.220645383,0.71358788,0.099770017,0.00407247618,0.440795571,0.00248923106,0.0872903466,-5.325284,0.00041674127,5,49
8443,0.155418411,0.416492999,0.0890492946,0.0019587772,0.436587662,0.000822236878,0.0725300461,-5.93701839,0.000573905243,9,51
8444,0.185459137,0.72595191,0.114339694,0.00524917338,0.459001243,0.0029447272,0.085527882,-6.06098747,0.00019356703,5,29
8445,0.134232715,3.49417996,0.0659010261,0.00148771983,0.249355003,0.000731238862,0.0907478556,-5.76523066,0.000181433876,8,34
8446,0.132257998,1.11030316,0.101045847,0.0015872306,0.483935654,0.00111934647,0.105746299,-6.10125113,0.00023468041,0,4
8447,0.115118094,0.942935228,0.0880850255,0.00188941183,0.366011232,0.00117875496,0.0839960054,-6.35757685,0.000230120975,6,38
8448,0.143590435,0.683782756,0.0714580119,0.00213932036,0.222866863,0.00182387978,0.120151378,-5.83754063,0.000356795266,5,25
8449,0.14522928,1.11843717,0.0823665857,0.00134780025,0.366873801,0.000812901533,0.0666393265,-6.66571188,0.000214297674,8,33
8450,0.147303239,0.494497925,0.0673003048,0.00211482635,0.472033441,0.00121804234,0.0622565411,-6.22716379,0.000195477289,7,46
8451,0.172404811,0.78012085,0.120517612,0.00605187658,0.333101183,0.00327558164,0.125010505,-5.86691284,0.000274305174,5,34
8452,0.242713004,1.06599379,0.141980529,0.00597297214,0.390654385,0.00326032704,0.104386874,-5.57457066,0.000331438991,8,44
8453,0.0816519558,1.24234426,0.0583054535,0.000710225606,0.472455829,0.000182735661,0.0704329759,-6.23716879,0.000802850933,4,51
8454,0.160717249,1.97830462,0.0945759267,0.00347616849,0.344197065,0.00202452322,0.0785995275,-6.5067606,0.000112200389,5,31
8455,0.182979912,0.782092154,0.115720153,0.00372347515,0.428888142,0.00234730239,0.0499978289,-6.53719234,0.000244560448,6,36
8456,0.117914468,0.451683402,0.0887004584,0.00163486763,0.439238012,0.000947055116,0.0854778662,-5.89678335,0.00060488435,0,51
8457,0.144068554,0.559716702,0.0798365474,0.000911323819,0.427405775,0.000609884737,0.0891728252,-5.0882206,0.000937357545,10,49
8458,0.147321895,0.549499691,0.0944035053,0.00204433128,0.45170483,0.00106953073,0.110227533,-5.83151484,0.000600919535,5,33
8459,0.142243385,1.59404469,0.0949569494,0.00298206136,0.346773058,0.00144899031,0.0850009099,-5.55327511,0.000340783416,8,32
8460,0.15595676,0.383394301,0.111999474,0.00260076718,0.242500827,0.00124724535,0.186156943,-5.68575335,0.00044881439,0,2
8461,0.10051173,1.39933729,0.0473609269,0.000647090375,0.241630644,0.000266703835,0.12362089,-5.09676409,0.000340787286,0,4
8462,0.139465466,0.858283341,0.0686097294,0.00175837183,0.430281311,0.000623321626,0.0935324058,-5.02214956,0.000914850039,2,51
8463,0.16321604,8.12035942,0.0717859864,0.00099576253,0.462774932,0.00121194206,0.0806391984,-6.03096104,0.00016175714,9,46
8464,0.186272189,0.496073008,0.103945464,0.00398511253,0.292051494,0.00175001658,0.093107827,-5.31977892,0.00029677467,12,50
8465,0.13428928,0.542912602,0.0757781416,0.00160908792,0.49503693,0.000864821661,0.0832727849,-6.54646492,0.000340218801,12,51
8466,0.086318396,0.729544997,0.0379600823,0.000645803986,0.259291261,0.00041866707,0.0851814523,-6.19437885,0.000225050375,1,25
8467,0.182062417,0.503688991,0.140213951,0.00666881539,0.524342179,0.00378487702,0.078534618,-5.88881969,0.000339110382,0,51
8468,0.14384988,0.702995181,0.0617718212,0.00131468044,0.30980891,0.00100733433,0.10176973,-5.54702568,0.000438894116,9,38
8469,0.105796285,0.638070524,0.0492391139,0.000621700368,0.188990384,0.00034365835,0.0757046193,-5.93975973,0.00015345143,10,48
8470,0.0885173529,0.520052195,0.0824597254,0.00180638582,0.491167367,0.00121321296,0.0988742709,-5.71006584,0.000390851608,4,51
8471,0.183007091,0.844077051,0.0944049731,0.00473953877,0.392176539,0.00377679197,0.0843012109,-6.01270342,0.000211799197,5,32
8472,0.190705195,0.739984691,0.119254708,0.00392314978,0.459902585,0.00186975428,0.130232468,-5.00372124,0.000510727987,9,41
8473,0.145151973,0.791816175,0.11817947,0.002229515,0.269035965,0.00112234103,0.0942419469,-5.86927748,0.000121100886,3,19
8474,0.131373018,0.329871953,0.107313141,0.00234790985,0.477757156,0.000998026691,0.0602683313,-6.30735588,0.000290902273,3,45
8475,0.126434535,0.704414725,0.0748015195,0.00119251641,0.342173189,0.00046958786,0.0745300129,-6.28883457,0.000253218226,0,1
8476,0.104293019,0.598829687,0.049330879,0.000905509922,0.180986956,0.000398297765,0.0897771567,-6.07733679,0.000325973757,7,46
8477,0.144891143,0.525647402,0.0980956852,0.00284484029,0.395374149,0.00171367102,0.0853035077,-4.75670338,0.0008429148,10,36
8478,0.0842162594,0.254235625,0.0487510636,0.0010941152,0.243430167,0.000790507707,0.0969269946,-5.31471777,0.00023804362,6,34
8479,0.158304214,0.529059052,0.103539117,0.00242466037,0.148176536,0.00111951248,0.100192241,-6.26658344,0.000211308783,4,22
8480,0.171184644,0.302801371,0.0689367652,0.00201992923,0.472364575,0.00372042577,0.110306427,-5.81903172,0.000193361207,2,51
8481,0.139501214,0.521044493,0.107575133,0.002092398,0.33869186,0.00103443582,0.1098103,-6.06888676,0.000204020907,8,50
8482,0.0658204108,2.50885773,0.0594304949,0.000564798713,0.27517432,0.00013095481,0.103077114,-4.76253319,0.00107416115,4,34
8483,0.131083831,0.938419342,0.110688403,0.00179057382,0.416977942,0.000680737547,0.0996963531,-5.97248363,0.000465496385,9,46
8484,0.112358019,0.590122104,0.049265068,0.000958670862,0.458315283,0.000307590992,0.058967445,-6.2170577,0.00050974614,8,50
8485,0.165762752,0.8073861,0.106819943,0.00299373036,0.586179078,0.00198580464,0.0832092762,-5.80087471,0.000174879315,4,47
8486,0.129235029,1.34511077,0.0918492898,0.00222007488,0.424143702,0.00109697343,0.0764840171,-5.99814892,0.000360109581,4,38
8487,0.137729272,1.67038786,0.10547772,0.00281055924,0.45834437,0.00126884982,0.0904776081,-6.11930132,0.000260041736,9,48
8488,0.166296586,0.865021169,0.0733312964,0.00222746562,0.357746571,0.00105100451,0.102317102,-5.42516518,0.00109339762,5,49
8489,0.139445662,0.299358249,0.0718893781,0.00504320813,0.319039702,0.00300222146,0.0646083057,-6.58728266,0.000101977006,7,31
8490,0.148935646,1.4615438,0.083640255,0.00195391895,0.397229642,0.000864342204,0.0810606405,-5.42645025,0.000190792445,7,50
8491,0.126375034,0.61765933,0.0679851994,0.00143518706,0.418965757,0.000591355085,0.0951639935,-6.13803244,0.00039382081,4,44
8492,0.147582322,0.57160759,0.0580620021,0.00176802219,0.322681159,0.00154396682,0.138964459,-5.84302902,0.000213491861,2,19
8493,0.155447647,1.05062199,0.0859331489,0.00176063157,0.412314087,0.00110098452,0.0890835226,-6.06065512,0.00022219817,3,51
8494,0.196505949,0.670240223,0.0899614245,0.00213390659,0.315616518,0.00106481137,0.0797677189,-5.81938601,0.000582490175,8,36
8495,0.12313363,0.805094004,0.0686796829,0.00203312957,0.281200439,0.00113839947,0.0612486899,-5.66119146,0.0002394287,1,51
8496,0.113381967,0.451160431,0.0555699989,0.0014872998,0.386948228,0.000686649466,0.0814149827,-6.43936443,0.000227300668,7,33
8497,0.171531558,0.687271953,0.0770555586,0.00273291022,0.293367743,0.00152644515,0.118720479,-5.90499353,8.25218449e-05,0,3
8498,0.0820701718,5.39418411,0.0667853355,0.000717590563,0.261948198,0.000279153872,0.0894233659,-5.39555979,0.000343209715,0,51
8499,0.122891992,0.91943419,0.073090449,0.000837670639,0.438354164,0.000294815662,0.120776482,-4.64539099,0.00181691453,4,36
8500,0.13645637,0.372079253,0.0955347121,0.0020502531,0.344956338,0.00109085953,0.0816960409,-6.15478754,0.000195296903,6,34
8501,0.141862795,0.558908701,0.0743392631,0.00203180546,0.61989516,0.00134495809,0.0733971149,-5.64115524,0.000463356759,2,50
8502,0.141272798,0.962302804,0.075833708,0.00281720702,0.368909836,0.00237740553,0.133747533,-5.68629837,0.000185010067,8,51
8503,0.222605526,0.877383053,0.124448434,0.00657905964,0.449216783,0.00400128914,0.0882537514,-6.23218918,0.000260265457,8,49
8504,0.117078468,1.14146471,0.0655508488,0.000874910387,0.363483846,0.000436664268,0.0984751806,-5.51310205,0.000902465486,3,41
8505,0.113944285,0.628486037,0.0575896315,0.00164257525,0.342413962,0.000688725617,0.126794159,-5.04831219,0.000638917962,5,36
8506,0.153404713,1.09693623,0.0728128403,0.00190687831,0.431722105,0.00112771336,0.0857566893,-6.26437044,0.00036587377,5,34
8507,0.186143771,0.872620225,0.111722171,0.00433949614,0.261932999,0.00250993739,0.0568748191,-5.76423836,0.000480656396,6,33
8508,0.19140701,0.360382259,0.0985179991,0.00298794406,0.266716063,0.00147431064,0.112505913,-5.97868967,0.000192458057,3,29
8509,0.126719221,2.20482445,0.10596896,0.00133852649,0.318571657,0.000656877994,0.0394917279,-6.42678976,0.00021416611,6,51
8510,0.0795809254,0.266159415,0.090952225,0.00169610512,0.361849457,0.00112696539,0.0849096924,-5.97069836,0.000240760521,8,38
8511,0.119708225,0.669938445,0.0964158475,0.00158392999,0.464736551,0.000641169725,0.0707841069,-6.17303324,0.000469914172,4,43
8512,0.217795521,0.648767829,0.123470142,0.00680253236,0.35157609,0.00380541454,0.153520927,-4.69902039,0.00116007926,10,45
8513,0.127576113,0.8027457,0.0950531587,0.00181261858,0.364606351,0.00112039223,0.10800419,-6.04752922,0.000322246866,6,39
8514,0.200696528,0.647731245,0.0700667053,0.00142614252,0.422328949,0.00084947655,0.0894171521,-5.75247526,0.000289125106,6,43
8515,0.153865665,0.838335514,0.114167973,0.00211546523,0.206360221,0.00155730918,0.071564801,-5.61986065,0.000242747701,6,31
8516,0.0978635773,0.390862435,0.0611142367,0.00132585852,0.185506359,0.000904576096,0.110395245,-5.72328949,0.000119528733,2,24
8517,0.139469177,0.677169442,0.0740658119,0.00118766364,0.379204661,0.000541899353,0.0909740552,-6.40792322,0.000524967036,13,45
8518,0.211637184,0.933751345,0.0871545821,0.00480074761,0.221055478,0.00375508866,0.130558208,-5.76081276,0.000314322882,1,17
8519,0.139220089,0.864858627,0.0699902251,0.00102685695,0.391192257,0.000711000001,0.103395686,-5.86047268,0.000254502229,6,46
8520,0.111475341,0.94907701,0.068739973,0.000736392685,0.218342572,0.000265380106,0.0908123031,-5.4657259,0.000452174427,3,34
8521,0.133020252,0.649035752,0.0916977152,0.00236382219,0.264941633,0.00172840082,0.121277861,-5.48004484,0.000553012884,5,38
8522,0.118983112,1.28700674,0.0536167733,0.00124710891,0.356258452,0.0011942659,0.107281111,-5.01783037,0.000445863232,7,48
8523,0.165099844,3.27566767,0.111283042,0.00411863346,0.38382417,0.00176120456,0.265781879,-2.35273147,0.00710204616,0,51
8524,0.150058359,0.49452585,0.0956360027,0.0013364281,0.402949423,0.000722578145,0.105588846,-5.80135012,0.000433240057,6,50
8525,0.159939587,0.586248934,0.124775842,0.0047259829,0.390980542,0.00276154466,0.0765900314,-6.21026802,0.000313936587,7,50
8526,0.149523422,1.00707316,0.117640868,0.00182759331,0.439731121,0.00176540425,0.065133065,-6.17907238,0.000380431971,5,33
8527,0.206662789,0.692403734,0.130633444,0.00630648527,0.350410104,0.00328047946,0.0878069401,-5.97970438,0.000328883791,7,44
8528,0.174990654,0.464561909,0.134386465,0.00555539085,0.366254866,0.00276314607,0.0907574371,-5.81547832,0.000567916897,7,30
8529,0.127725393,0.631728113,0.1011049,0.0017973904,0.284289062,0.000756786554,0.136887446,-5.40310287,0.000724248297,10,51
8530,0.131592602,0.497236997,0.111005217,0.00161574967,0.436703861,0.000818530098,0.177328095,-3.77570653,0.00335280295,7,36
8531,0.143908501,1.44123709,0.0952901393,0.00216209865,0.397962302,0.00101393531,0.0969050303,-5.98918152,0.000561194203,3,41
8532,0.0880512372,0.849384964,0.0551651195,0.000585539907,0.255288035,0.00026406793,0.102493465,-6.29988194,0.000199790884,6,27
8533,0.171837881,0.914044201,0.114459708,0.00476448517,0.310429543,0.00314235757,0.116406679,-6.02233696,0.000158536961,4,50
8534,0.199880958,0.424937665,0.0819035619,0.00399023946,0.494005293,0.00283059361,0.0887693018,-4.72568369,0.000723282457,0,51
8535,0.17381832,0.900201499,0.0851047412,0.00368744391,0.537854493,0.0024381429,0.0884434134,-6.14742756,0.000132682428,1,20
8536,0.141859278,0.565881193,0.0736025423,0.00196735165,0.311689675,0.000829797355,0.0921464786,-5.69018888,0.000618167163,7,51
8537,0.125153229,0.624543846,0.0768947378,0.000891341246,0.294985294,0.000487092126,0.0733155832,-6.39458179,0.000229067315,2,13
8538,0.14293544,1.10960007,0.0859065056,0.00130085985,0.32840839,0.00136388699,0.127573058,-6.06717634,0.000159569565,8,31
8539,0.189602897,0.672519982,0.124927506,0.00224975357,0.343856037,0.00159012084,0.0725535527,-5.81265306,0.000222076007,9,35
8540,0.133951321,0.698098898,0.0862252787,0.00132999034,0.479313314,0.000667797984,0.134615347,-5.25442982,0.000671648537,6,50
8541,0.113911785,0.303325117,0.0685200244,0.00176075427,0.181987509,0.00078677031,0.108324729,-6.11606455,0.000130659479,1,22
8542,0.105601273,1.78118336,0.0733172446,0.00132396352,0.193249106,0.000650913222,0.102231756,-6.06201458,0.000171551335,2,24
8543,0.126309395,0.336117893,0.106850117,0.00260650343,0.460635096,0.00153388246,0.0899082422,-5.943995,0.000541234156,5,34
8544,0.0627707019,0.277675003,0.0366100967,0.00105620211,0.358872414,0.000237406988,0.0806309506,-6.02231312,0.000292672426,9,40
8545,0.158241659,1.45089245,0.0889639407,0.00160481536,0.246878102,0.000860134256,0.136146247,-5.93777657,0.000316122576,5,48
8546,0.152802497,1.71098113,0.0881896913,0.00263956818,0.401135594,0.00133659504,0.102581695,-5.70636225,0.000541709713,9,34
8547,0.191541761,0.568097293,0.106440403,0.00259536505,0.372043461,0.00123633852,0.174344361,-5.5769763,0.000396125572,9,44
8548,0.161816314,0.636288881,0.126236737,0.00195286516,0.431891352,0.000920429535,0.0877639204,-5.84979725,0.000425888546,11,48
8549,0.132823423,0.679950833,0.0901647657,0.00129623222,0.290065885,0.000824613206,0.107242346,-6.13741732,0.000671025482,7,50
8550,0.136674255,0.536186457,0.115981936,0.00221489044,0.266782343,0.000987494132,0.0779607221,-6.08270693,0.000217655572,9,50
8551,0.1372879,0.683165908,0.118160605,0.00365075795,0.453406274,0.00148818723,0.0840216503,-6.21208906,0.000288133044,4,39
8552,0.145077631,0.418714941,0.0877368897,0.00174542307,0.410022736,0.000899561623,0.0843878761,-6.11428642,0.000333475444,5,39
8553,0.219057873,0.98039484,0.0807157084,0.00424187165,0.25200659,0.00251285802,0.0916265771,-6.30119514,0.000161972435,0,2
8554,0.102071844,0.552466631,0.0460500568,0.00102387415,0.494284064,0.000997241586,0.0778660029,-6.12957478,0.000202718904,11,51
8555,0.187334746,0.539773643,0.0871790573,0.00214893348,0.295132875,0.00137993344,0.0934583619,-6.34495878,0.000261495821,5,27
8556,0.113065094,0.513935745,0.0563972741,0.00115176511,0.242003992,0.000887533883,0.0617579557,-6.27869987,0.000143274316,0,3
8557,0.143372044,0.552693129,0.0683455169,0.00178235571,0.425189674,0.00138047512,0.108086579,-5.2097578,0.000535387488,3,41
