sample_id,proxy_name,proxy_score
7032,dinov2_isolation,0.40624246
7033,dinov2_isolation,0.406121403
7034,dinov2_isolation,0.308333337
7035,dinov2_isolation,0.368995667
7036,dinov2_isolation,0.292076886
7037,dinov2_isolation,0.368032038
7038,dinov2_isolation,0.244259804
7039,dinov2_isolation,0.403339475
7040,dinov2_isolation,0.372697622
7041,dinov2_isolation,0.415292919
7042,dinov2_isolation,0.419462502
7043,dinov2_isolation,0.445965827
7044,dinov2_isolation,0.358324945
7045,dinov2_isolation,0.324966013
7046,dinov2_isolation,0.338698566
7047,dinov2_isolation,0.215281442
7048,dinov2_isolation,0.338698089
7049,dinov2_isolation,0.432452261
7050,dinov2_isolation,0.420951664
7051,dinov2_isolation,0.251206219
7052,dinov2_isolation,0.582649469
7053,dinov2_isolation,0.452900887
7054,dinov2_isolation,0.44523102
7055,dinov2_isolation,0.430951983
7056,dinov2_isolation,0.201484725
7057,dinov2_isolation,0.300854295
7058,dinov2_isolation,0.333108485
7059,dinov2_isolation,0.263199151
7060,dinov2_isolation,0.244240955
7061,dinov2_isolation,0.445706189
7062,dinov2_isolation,0.334601462
7063,dinov2_isolation,0.356913596
7064,dinov2_isolation,0.371633708
7065,dinov2_isolation,0.230010554
7066,dinov2_isolation,0.452835411
7067,dinov2_isolation,0.351884902
7068,dinov2_isolation,0.224023148
7069,dinov2_isolation,0.449585915
7070,dinov2_isolation,0.389885932
7071,dinov2_isolation,0.382879168
7072,dinov2_isolation,0.324834764
7073,dinov2_isolation,0.299544871
7074,dinov2_isolation,0.481404215
7075,dinov2_isolation,0.428098768
7076,dinov2_isolation,0.372460753
7077,dinov2_isolation,0.286957204
7078,dinov2_isolation,0.40867281
7079,dinov2_isolation,0.265224099
7080,dinov2_isolation,0.384989709
7081,dinov2_isolation,0.383435786
7082,dinov2_isolation,0.476004183
7083,dinov2_isolation,0.360350072
7084,dinov2_isolation,0.356518567
7085,dinov2_isolation,0.449690968
7086,dinov2_isolation,0.379743218
7087,dinov2_isolation,0.351430178
7088,dinov2_isolation,0.467999518
7089,dinov2_isolation,0.366005093
7090,dinov2_isolation,0.546250224
7091,dinov2_isolation,0.439854443
7092,dinov2_isolation,0.171240494
7093,dinov2_isolation,0.484608889
7094,dinov2_isolation,0.355439723
7095,dinov2_isolation,0.342981339
7096,dinov2_isolation,0.522367358
7097,dinov2_isolation,0.29233548
7098,dinov2_isolation,0.365908623
7099,dinov2_isolation,0.270221084
7100,dinov2_isolation,0.316779166
7101,dinov2_isolation,0.222931981
7102,dinov2_isolation,0.266291052
7103,dinov2_isolation,0.281269014
7104,dinov2_isolation,0.377523839
7105,dinov2_isolation,0.427785546
7106,dinov2_isolation,0.228872895
7107,dinov2_isolation,0.358919859
7108,dinov2_isolation,0.41234237
7109,dinov2_isolation,0.449251801
7110,dinov2_isolation,0.261767268
7111,dinov2_isolation,0.303245366
7112,dinov2_isolation,0.302263021
7113,dinov2_isolation,0.459247679
7114,dinov2_isolation,0.505840063
7115,dinov2_isolation,0.421491146
7116,dinov2_isolation,0.38743788
7117,dinov2_isolation,0.436711699
7118,dinov2_isolation,0.273514599
7119,dinov2_isolation,0.242807835
7120,dinov2_isolation,0.338171661
7121,dinov2_isolation,0.433250099
7122,dinov2_isolation,0.257672846
7123,dinov2_isolation,0.227443263
7124,dinov2_isolation,0.370748669
7125,dinov2_isolation,0.379352033
7126,dinov2_isolation,0.460475862
7127,dinov2_isolation,0.320103586
7128,dinov2_isolation,0.390462875
7129,dinov2_isolation,0.357052952
7130,dinov2_isolation,0.503815055
7131,dinov2_isolation,0.309641063
7132,dinov2_isolation,0.30085513
7133,dinov2_isolation,0.436075538
7134,dinov2_isolation,0.242806002
7135,dinov2_isolation,0.283560336
7136,dinov2_isolation,0.177309632
7137,dinov2_isolation,0.420430094
7138,dinov2_isolation,0.532130003
7139,dinov2_isolation,0.454614311
7140,dinov2_isolation,0.469209284
7141,dinov2_isolation,0.523553491
7142,dinov2_isolation,0.363774806
7143,dinov2_isolation,0.315487802
7144,dinov2_isolation,0.494953722
7145,dinov2_isolation,0.317090541
7146,dinov2_isolation,0.366999269
7147,dinov2_isolation,0.175349876
7148,dinov2_isolation,0.329938501
7149,dinov2_isolation,0.497322857
7150,dinov2_isolation,0.455164015
7151,dinov2_isolation,0.500949085
7152,dinov2_isolation,0.510991156
7153,dinov2_isolation,0.330720842
7154,dinov2_isolation,0.598733306
7155,dinov2_isolation,0.167967513
7156,dinov2_isolation,0.217535168
7157,dinov2_isolation,0.175540954
7158,dinov2_isolation,0.452026129
7159,dinov2_isolation,0.411476046
7160,dinov2_isolation,0.373184115
7161,dinov2_isolation,0.258332521
7162,dinov2_isolation,0.381446004
7163,dinov2_isolation,0.295413405
7164,dinov2_isolation,0.445670843
7165,dinov2_isolation,0.261842996
7166,dinov2_isolation,0.215086311
7167,dinov2_isolation,0.449538052
7168,dinov2_isolation,0.386161745
7169,dinov2_isolation,0.36812824
7170,dinov2_isolation,0.45574674
7171,dinov2_isolation,0.376852334
7172,dinov2_isolation,0.154158399
7173,dinov2_isolation,0.366277874
7174,dinov2_isolation,0.382386029
7175,dinov2_isolation,0.25839147
7176,dinov2_isolation,0.263583004
7177,dinov2_isolation,0.388594866
7178,dinov2_isolation,0.353247136
7179,dinov2_isolation,0.570906043
7180,dinov2_isolation,0.41046375
7181,dinov2_isolation,0.391792238
7182,dinov2_isolation,0.436297894
7183,dinov2_isolation,0.421897113
7184,dinov2_isolation,0.438740909
7185,dinov2_isolation,0.24481976
7186,dinov2_isolation,0.469833046
7187,dinov2_isolation,0.24735789
7188,dinov2_isolation,0.254092246
7189,dinov2_isolation,0.261585087
7190,dinov2_isolation,0.491061985
7191,dinov2_isolation,0.456164122
7192,dinov2_isolation,0.422197968
7193,dinov2_isolation,0.441790581
7194,dinov2_isolation,0.248924345
7195,dinov2_isolation,0.435226023
7196,dinov2_isolation,0.359550864
7197,dinov2_isolation,0.490705431
7198,dinov2_isolation,0.316049397
7199,dinov2_isolation,0.286025703
7200,dinov2_isolation,0.37013635
7201,dinov2_isolation,0.361092597
7202,dinov2_isolation,0.319774419
7203,dinov2_isolation,0.485961586
7204,dinov2_isolation,0.365313202
7205,dinov2_isolation,0.299062103
7206,dinov2_isolation,0.41452235
7207,dinov2_isolation,0.319852173
7208,dinov2_isolation,0.303400099
7209,dinov2_isolation,0.36392343
7210,dinov2_isolation,0.381962925
7211,dinov2_isolation,0.348312944
7212,dinov2_isolation,0.349092603
7213,dinov2_isolation,0.540317953
7214,dinov2_isolation,0.355454236
7215,dinov2_isolation,0.482728958
7216,dinov2_isolation,0.37250492
7217,dinov2_isolation,0.361422896
7218,dinov2_isolation,0.308638245
7219,dinov2_isolation,0.202576354
7220,dinov2_isolation,0.32016772
7221,dinov2_isolation,0.480958462
7222,dinov2_isolation,0.282754004
7223,dinov2_isolation,0.335700542
7224,dinov2_isolation,0.384638339
7225,dinov2_isolation,0.304694504
7226,dinov2_isolation,0.358264565
7227,dinov2_isolation,0.258511335
7228,dinov2_isolation,0.267164856
7229,dinov2_isolation,0.138553381
7230,dinov2_isolation,0.328409493
7231,dinov2_isolation,0.162793666
7232,dinov2_isolation,0.379755676
7233,dinov2_isolation,0.522809088
7234,dinov2_isolation,0.378711671
7235,dinov2_isolation,0.428254902
7236,dinov2_isolation,0.257415771
7237,dinov2_isolation,0.388944894
7238,dinov2_isolation,0.549955845
7239,dinov2_isolation,0.300397187
7240,dinov2_isolation,0.298790604
7241,dinov2_isolation,0.339285463
7242,dinov2_isolation,0.436779082
7243,dinov2_isolation,0.471409887
7244,dinov2_isolation,0.379778922
7245,dinov2_isolation,0.439357579
7246,dinov2_isolation,0.450201333
7247,dinov2_isolation,0.375137806
7248,dinov2_isolation,0.433766425
7249,dinov2_isolation,0.482772201
7250,dinov2_isolation,0.263709009
7251,dinov2_isolation,0.309625357
7252,dinov2_isolation,0.3777228
7253,dinov2_isolation,0.31352219
7254,dinov2_isolation,0.428491741
7255,dinov2_isolation,0.156510293
7256,dinov2_isolation,0.256751776
7257,dinov2_isolation,0.261064708
7258,dinov2_isolation,0.305607557
7259,dinov2_isolation,0.362728953
7260,dinov2_isolation,0.25222972
7261,dinov2_isolation,0.366449893
7262,dinov2_isolation,0.378418833
7263,dinov2_isolation,0.417989165
7264,dinov2_isolation,0.396858215
7265,dinov2_isolation,0.436634004
7266,dinov2_isolation,0.288217098
7267,dinov2_isolation,0.249393612
7268,dinov2_isolation,0.466531187
7269,dinov2_isolation,0.348195374
7270,dinov2_isolation,0.313950628
7271,dinov2_isolation,0.381176233
7272,dinov2_isolation,0.403698385
7273,dinov2_isolation,0.513126254
7274,dinov2_isolation,0.363841325
7275,dinov2_isolation,0.268545836
7276,dinov2_isolation,0.304866612
7277,dinov2_isolation,0.52546531
7278,dinov2_isolation,0.488787353
7279,dinov2_isolation,0.241377264
7280,dinov2_isolation,0.239757344
7281,dinov2_isolation,0.505145192
7282,dinov2_isolation,0.23109515
7283,dinov2_isolation,0.420440525
7284,dinov2_isolation,0.476908684
7285,dinov2_isolation,0.193703935
7286,dinov2_isolation,0.207131833
7287,dinov2_isolation,0.49055472
7288,dinov2_isolation,0.388179481
7289,dinov2_isolation,0.454312623
7290,dinov2_isolation,0.361525744
7291,dinov2_isolation,0.529390037
7292,dinov2_isolation,0.475337118
7293,dinov2_isolation,0.446094602
7294,dinov2_isolation,0.392287225
7295,dinov2_isolation,0.182944551
7296,dinov2_isolation,0.305800915
7297,dinov2_isolation,0.372941136
7298,dinov2_isolation,0.34629181
7299,dinov2_isolation,0.355508745
7300,dinov2_isolation,0.478512377
7301,dinov2_isolation,0.23924835
7302,dinov2_isolation,0.506942987
7303,dinov2_isolation,0.195208341
7304,dinov2_isolation,0.452123076
7305,dinov2_isolation,0.303764194
7306,dinov2_isolation,0.424743831
7307,dinov2_isolation,0.385101557
7308,dinov2_isolation,0.456476986
7309,dinov2_isolation,0.425505638
7310,dinov2_isolation,0.459175974
7311,dinov2_isolation,0.497748673
7312,dinov2_isolation,0.474589735
7313,dinov2_isolation,0.451035202
7314,dinov2_isolation,0.501986742
7315,dinov2_isolation,0.216032058
7316,dinov2_isolation,0.459204018
7317,dinov2_isolation,0.444602907
7318,dinov2_isolation,0.487377882
7319,dinov2_isolation,0.418717623
7320,dinov2_isolation,0.26971215
7321,dinov2_isolation,0.302682191
7322,dinov2_isolation,0.446509272
7323,dinov2_isolation,0.437136978
7324,dinov2_isolation,0.349677563
7325,dinov2_isolation,0.460740715
7326,dinov2_isolation,0.371051133
7327,dinov2_isolation,0.361317247
7328,dinov2_isolation,0.479440123
7329,dinov2_isolation,0.378595799
7330,dinov2_isolation,0.25530979
7331,dinov2_isolation,0.502071023
7332,dinov2_isolation,0.308331251
7333,dinov2_isolation,0.283000082
7334,dinov2_isolation,0.463899553
7335,dinov2_isolation,0.530277073
7336,dinov2_isolation,0.274019063
7337,dinov2_isolation,0.434974372
7338,dinov2_isolation,0.360824019
7339,dinov2_isolation,0.465546846
7340,dinov2_isolation,0.5035128
7341,dinov2_isolation,0.240045235
7342,dinov2_isolation,0.496461332
7343,dinov2_isolation,0.270286381
7344,dinov2_isolation,0.367655873
7345,dinov2_isolation,0.310280979
7346,dinov2_isolation,0.463516772
7347,dinov2_isolation,0.496905714
7348,dinov2_isolation,0.410583019
7349,dinov2_isolation,0.341203243
7350,dinov2_isolation,0.442559332
7351,dinov2_isolation,0.449265301
7352,dinov2_isolation,0.359864652
7353,dinov2_isolation,0.335287213
7354,dinov2_isolation,0.56686306
7355,dinov2_isolation,0.29850471
7356,dinov2_isolation,0.245497748
7357,dinov2_isolation,0.519600451
7358,dinov2_isolation,0.383458614
7359,dinov2_isolation,0.431597531
7360,dinov2_isolation,0.500219941
7361,dinov2_isolation,0.355037093
7362,dinov2_isolation,0.29212901
7363,dinov2_isolation,0.581060648
7364,dinov2_isolation,0.484186172
7365,dinov2_isolation,0.45455274
7366,dinov2_isolation,0.476646602
7367,dinov2_isolation,0.439583391
7368,dinov2_isolation,0.311337888
7369,dinov2_isolation,0.414599746
7370,dinov2_isolation,0.405418158
7371,dinov2_isolation,0.350720376
7372,dinov2_isolation,0.510558546
7373,dinov2_isolation,0.360142827
7374,dinov2_isolation,0.434056938
7375,dinov2_isolation,0.194016308
7376,dinov2_isolation,0.375033468
7377,dinov2_isolation,0.511426687
7378,dinov2_isolation,0.308134764
7379,dinov2_isolation,0.28645277
7380,dinov2_isolation,0.362573981
7381,dinov2_isolation,0.281557351
7382,dinov2_isolation,0.368013859
7383,dinov2_isolation,0.40212813
7384,dinov2_isolation,0.316647202
7385,dinov2_isolation,0.298781037
7386,dinov2_isolation,0.514711261
7387,dinov2_isolation,0.500895977
7388,dinov2_isolation,0.347955942
7389,dinov2_isolation,0.405051619
7390,dinov2_isolation,0.327856094
7391,dinov2_isolation,0.609899998
7392,dinov2_isolation,0.370192945
7393,dinov2_isolation,0.407571375
7394,dinov2_isolation,0.469758362
7395,dinov2_isolation,0.466687679
7396,dinov2_isolation,0.345621228
7397,dinov2_isolation,0.5215168
7398,dinov2_isolation,0.313132972
7399,dinov2_isolation,0.469849586
7400,dinov2_isolation,0.424851239
7401,dinov2_isolation,0.186513469
7402,dinov2_isolation,0.220183775
7403,dinov2_isolation,0.344609916
7404,dinov2_isolation,0.442029238
7405,dinov2_isolation,0.444249332
7406,dinov2_isolation,0.399245024
7407,dinov2_isolation,0.356100321
7408,dinov2_isolation,0.293556482
7409,dinov2_isolation,0.259465158
7410,dinov2_isolation,0.341285706
7411,dinov2_isolation,0.271260113
7412,dinov2_isolation,0.206651896
7413,dinov2_isolation,0.325755537
7414,dinov2_isolation,0.319400519
7415,dinov2_isolation,0.35897094
7416,dinov2_isolation,0.315139353
7417,dinov2_isolation,0.39865458
7418,dinov2_isolation,0.438169301
7419,dinov2_isolation,0.382913917
7420,dinov2_isolation,0.441553682
7421,dinov2_isolation,0.416422933
7422,dinov2_isolation,0.333519369
7423,dinov2_isolation,0.464951813
7424,dinov2_isolation,0.246408537
7425,dinov2_isolation,0.477025032
7426,dinov2_isolation,0.305786699
7427,dinov2_isolation,0.390850753
7428,dinov2_isolation,0.338165045
7429,dinov2_isolation,0.487364233
7430,dinov2_isolation,0.423334032
7431,dinov2_isolation,0.363855928
7432,dinov2_isolation,0.462586701
7433,dinov2_isolation,0.35142988
7434,dinov2_isolation,0.181078002
7435,dinov2_isolation,0.369531006
7436,dinov2_isolation,0.260629117
7437,dinov2_isolation,0.256884366
7438,dinov2_isolation,0.335647643
7439,dinov2_isolation,0.356240004
7440,dinov2_isolation,0.305366963
7441,dinov2_isolation,0.235240698
7442,dinov2_isolation,0.243379444
7443,dinov2_isolation,0.451227844
7444,dinov2_isolation,0.325684398
7445,dinov2_isolation,0.428805053
7446,dinov2_isolation,0.27553007
7447,dinov2_isolation,0.286189377
7448,dinov2_isolation,0.479753971
7449,dinov2_isolation,0.48796159
7450,dinov2_isolation,0.24114041
7451,dinov2_isolation,0.452141523
7452,dinov2_isolation,0.297850072
7453,dinov2_isolation,0.476659834
7454,dinov2_isolation,0.520436168
7455,dinov2_isolation,0.433651835
7456,dinov2_isolation,0.37304908
7457,dinov2_isolation,0.358432859
7458,dinov2_isolation,0.422789395
7459,dinov2_isolation,0.38883251
7460,dinov2_isolation,0.229096264
7461,dinov2_isolation,0.393852562
7462,dinov2_isolation,0.445611894
7463,dinov2_isolation,0.516646743
7464,dinov2_isolation,0.242254257
7465,dinov2_isolation,0.47726202
7466,dinov2_isolation,0.337628454
7467,dinov2_isolation,0.379948288
7468,dinov2_isolation,0.183655128
7469,dinov2_isolation,0.50096947
7470,dinov2_isolation,0.369999588
7471,dinov2_isolation,0.263421357
7472,dinov2_isolation,0.3855865
7473,dinov2_isolation,0.470852286
7474,dinov2_isolation,0.27310136
7475,dinov2_isolation,0.311881512
7476,dinov2_isolation,0.401343167
7477,dinov2_isolation,0.282770872
7478,dinov2_isolation,0.371567011
7479,dinov2_isolation,0.497833818
7480,dinov2_isolation,0.392660618
7481,dinov2_isolation,0.369753987
7482,dinov2_isolation,0.316630304
7483,dinov2_isolation,0.3093476
7484,dinov2_isolation,0.40265274
7485,dinov2_isolation,0.481559366
7486,dinov2_isolation,0.369677871
7487,dinov2_isolation,0.430434763
7488,dinov2_isolation,0.396985829
7489,dinov2_isolation,0.493726164
7490,dinov2_isolation,0.388264477
7491,dinov2_isolation,0.378401339
7492,dinov2_isolation,0.193633556
7493,dinov2_isolation,0.166994095
7494,dinov2_isolation,0.186311871
7495,dinov2_isolation,0.301212072
7496,dinov2_isolation,0.425610602
7497,dinov2_isolation,0.43918404
7498,dinov2_isolation,0.396100104
7499,dinov2_isolation,0.24342373
7500,dinov2_isolation,0.438099712
7501,dinov2_isolation,0.335879385
7502,dinov2_isolation,0.254865825
7503,dinov2_isolation,0.438861191
7504,dinov2_isolation,0.458604813
7505,dinov2_isolation,0.537450969
7506,dinov2_isolation,0.323683679
7507,dinov2_isolation,0.278048843
7508,dinov2_isolation,0.214783147
7509,dinov2_isolation,0.293039411
7510,dinov2_isolation,0.426241487
7511,dinov2_isolation,0.416728437
7512,dinov2_isolation,0.4228459
7513,dinov2_isolation,0.340883106
7514,dinov2_isolation,0.492330849
7515,dinov2_isolation,0.376632631
7516,dinov2_isolation,0.441750675
7517,dinov2_isolation,0.326935709
7518,dinov2_isolation,0.418535143
7519,dinov2_isolation,0.296441764
7520,dinov2_isolation,0.390729964
7521,dinov2_isolation,0.215772629
7522,dinov2_isolation,0.352290452
7523,dinov2_isolation,0.405716807
7524,dinov2_isolation,0.391161621
7525,dinov2_isolation,0.282988459
7526,dinov2_isolation,0.328910857
7527,dinov2_isolation,0.194398493
7528,dinov2_isolation,0.49861902
7529,dinov2_isolation,0.331078589
7530,dinov2_isolation,0.36596632
7531,dinov2_isolation,0.420524925
7532,dinov2_isolation,0.275243402
7533,dinov2_isolation,0.29401198
7534,dinov2_isolation,0.480607599
7535,dinov2_isolation,0.414792597
7536,dinov2_isolation,0.231561989
7537,dinov2_isolation,0.330531359
7538,dinov2_isolation,0.450439274
7539,dinov2_isolation,0.441330284
7540,dinov2_isolation,0.336858034
7541,dinov2_isolation,0.36034143
7542,dinov2_isolation,0.278950512
7543,dinov2_isolation,0.292356074
7544,dinov2_isolation,0.35466665
7545,dinov2_isolation,0.305782914
7546,dinov2_isolation,0.353848487
7547,dinov2_isolation,0.345267862
7548,dinov2_isolation,0.185409635
7549,dinov2_isolation,0.456607103
7550,dinov2_isolation,0.46864146
7551,dinov2_isolation,0.271714866
7552,dinov2_isolation,0.510142863
7553,dinov2_isolation,0.210140988
7554,dinov2_isolation,0.373857915
7555,dinov2_isolation,0.439160496
7556,dinov2_isolation,0.432507604
7557,dinov2_isolation,0.391596347
7558,dinov2_isolation,0.510879636
7559,dinov2_isolation,0.548629344
7560,dinov2_isolation,0.437180996
7561,dinov2_isolation,0.573953986
7562,dinov2_isolation,0.431690067
7563,dinov2_isolation,0.413891792
7564,dinov2_isolation,0.240667582
7565,dinov2_isolation,0.355968505
7566,dinov2_isolation,0.376971602
7567,dinov2_isolation,0.351166517
7568,dinov2_isolation,0.427413851
7569,dinov2_isolation,0.391012967
7570,dinov2_isolation,0.295993537
7571,dinov2_isolation,0.553843379
7572,dinov2_isolation,0.336788714
7573,dinov2_isolation,0.423655599
7574,dinov2_isolation,0.367880195
7575,dinov2_isolation,0.218943089
7576,dinov2_isolation,0.456716061
7577,dinov2_isolation,0.198618859
7578,dinov2_isolation,0.471513897
7579,dinov2_isolation,0.390120834
7580,dinov2_isolation,0.412813574
7581,dinov2_isolation,0.368633747
7582,dinov2_isolation,0.133471683
7583,dinov2_isolation,0.220164388
7584,dinov2_isolation,0.356917411
7585,dinov2_isolation,0.228810355
7586,dinov2_isolation,0.215428442
7587,dinov2_isolation,0.239428908
7588,dinov2_isolation,0.494671494
7589,dinov2_isolation,0.317712247
7590,dinov2_isolation,0.431654632
7591,dinov2_isolation,0.393673509
7592,dinov2_isolation,0.400989354
7593,dinov2_isolation,0.489039838
7594,dinov2_isolation,0.313986301
7595,dinov2_isolation,0.408269167
7596,dinov2_isolation,0.396336108
7597,dinov2_isolation,0.258774579
7598,dinov2_isolation,0.281465739
7599,dinov2_isolation,0.466096103
7600,dinov2_isolation,0.217762202
7601,dinov2_isolation,0.278367877
7602,dinov2_isolation,0.258289158
7603,dinov2_isolation,0.245389432
7604,dinov2_isolation,0.436843485
7605,dinov2_isolation,0.370397866
7606,dinov2_isolation,0.244078353
7607,dinov2_isolation,0.205791876
7608,dinov2_isolation,0.456467211
7609,dinov2_isolation,0.312779605
7610,dinov2_isolation,0.389931381
7611,dinov2_isolation,0.529880881
7612,dinov2_isolation,0.338917911
7613,dinov2_isolation,0.48121348
7614,dinov2_isolation,0.282383442
7615,dinov2_isolation,0.452911615
7616,dinov2_isolation,0.239344522
7617,dinov2_isolation,0.248380974
7618,dinov2_isolation,0.412038803
7619,dinov2_isolation,0.258171767
7620,dinov2_isolation,0.539032638
7621,dinov2_isolation,0.25778991
7622,dinov2_isolation,0.400718033
7623,dinov2_isolation,0.436602414
7624,dinov2_isolation,0.353098333
7625,dinov2_isolation,0.378266871
7626,dinov2_isolation,0.358207136
7627,dinov2_isolation,0.566836953
7628,dinov2_isolation,0.315725267
7629,dinov2_isolation,0.448633283
7630,dinov2_isolation,0.464194924
7631,dinov2_isolation,0.34401992
7632,dinov2_isolation,0.421036184
7633,dinov2_isolation,0.427562326
7634,dinov2_isolation,0.317476779
7635,dinov2_isolation,0.354175359
7636,dinov2_isolation,0.381513327
7637,dinov2_isolation,0.502761185
7638,dinov2_isolation,0.230881363
7639,dinov2_isolation,0.27556479
7640,dinov2_isolation,0.371531248
7641,dinov2_isolation,0.26436922
7642,dinov2_isolation,0.512831151
7643,dinov2_isolation,0.56503886
7644,dinov2_isolation,0.306782633
7645,dinov2_isolation,0.321738422
7646,dinov2_isolation,0.241947651
7647,dinov2_isolation,0.272320658
7648,dinov2_isolation,0.278337419
7649,dinov2_isolation,0.382505238
7650,dinov2_isolation,0.338291943
7651,dinov2_isolation,0.382695556
7652,dinov2_isolation,0.363090634
7653,dinov2_isolation,0.430860341
7654,dinov2_isolation,0.296107918
7655,dinov2_isolation,0.305838197
7656,dinov2_isolation,0.381486654
7657,dinov2_isolation,0.194758222
7658,dinov2_isolation,0.534435272
7659,dinov2_isolation,0.255160153
7660,dinov2_isolation,0.200988173
7661,dinov2_isolation,0.50650543
7662,dinov2_isolation,0.386833847
7663,dinov2_isolation,0.454566956
7664,dinov2_isolation,0.261377156
7665,dinov2_isolation,0.452766985
7666,dinov2_isolation,0.506389022
7667,dinov2_isolation,0.455910832
7668,dinov2_isolation,0.511590362
7669,dinov2_isolation,0.422595114
7670,dinov2_isolation,0.520060003
7671,dinov2_isolation,0.19876276
7672,dinov2_isolation,0.509603381
7673,dinov2_isolation,0.487660795
7674,dinov2_isolation,0.424335331
7675,dinov2_isolation,0.260258526
7676,dinov2_isolation,0.267746717
7677,dinov2_isolation,0.300131142
7678,dinov2_isolation,0.536705077
7679,dinov2_isolation,0.322637379
7680,dinov2_isolation,0.439352512
7681,dinov2_isolation,0.377953917
7682,dinov2_isolation,0.39821285
7683,dinov2_isolation,0.352514178
7684,dinov2_isolation,0.438403606
7685,dinov2_isolation,0.273558825
7686,dinov2_isolation,0.403632641
7687,dinov2_isolation,0.397892952
7688,dinov2_isolation,0.463484526
7689,dinov2_isolation,0.42409116
7690,dinov2_isolation,0.452957958
7691,dinov2_isolation,0.310504138
7692,dinov2_isolation,0.319708377
7693,dinov2_isolation,0.408703566
7694,dinov2_isolation,0.477631718
7695,dinov2_isolation,0.509282887
7696,dinov2_isolation,0.288528234
7697,dinov2_isolation,0.508281052
7698,dinov2_isolation,0.439651251
7699,dinov2_isolation,0.351336181
7700,dinov2_isolation,0.382275045
7701,dinov2_isolation,0.479312986
7702,dinov2_isolation,0.436510563
7703,dinov2_isolation,0.40166384
7704,dinov2_isolation,0.384235471
7705,dinov2_isolation,0.210724398
7706,dinov2_isolation,0.419921637
7707,dinov2_isolation,0.384267151
7708,dinov2_isolation,0.472474039
7709,dinov2_isolation,0.328140289
7710,dinov2_isolation,0.378229499
7711,dinov2_isolation,0.404155821
7712,dinov2_isolation,0.452180088
7713,dinov2_isolation,0.333208263
7714,dinov2_isolation,0.32583797
7715,dinov2_isolation,0.317492127
7716,dinov2_isolation,0.297570765
7717,dinov2_isolation,0.402440637
7718,dinov2_isolation,0.19033967
7719,dinov2_isolation,0.342178017
7720,dinov2_isolation,0.313851416
7721,dinov2_isolation,0.294136524
7722,dinov2_isolation,0.28867355
7723,dinov2_isolation,0.237452582
7724,dinov2_isolation,0.534170628
7725,dinov2_isolation,0.49337846
7726,dinov2_isolation,0.380267382
7727,dinov2_isolation,0.501840949
7728,dinov2_isolation,0.417624861
7729,dinov2_isolation,0.394792616
7730,dinov2_isolation,0.507636428
7731,dinov2_isolation,0.294203669
7732,dinov2_isolation,0.335288078
7733,dinov2_isolation,0.411990017
7734,dinov2_isolation,0.494129568
7735,dinov2_isolation,0.426889241
7736,dinov2_isolation,0.327990711
7737,dinov2_isolation,0.42628175
7738,dinov2_isolation,0.424829245
7739,dinov2_isolation,0.287273437
7740,dinov2_isolation,0.230728626
7741,dinov2_isolation,0.459497035
7742,dinov2_isolation,0.333992422
7743,dinov2_isolation,0.319752544
7744,dinov2_isolation,0.290097028
7745,dinov2_isolation,0.331130892
7746,dinov2_isolation,0.284685582
7747,dinov2_isolation,0.373685747
7748,dinov2_isolation,0.196295127
7749,dinov2_isolation,0.279543757
7750,dinov2_isolation,0.269269735
7751,dinov2_isolation,0.485053241
7752,dinov2_isolation,0.369748235
7753,dinov2_isolation,0.410561889
7754,dinov2_isolation,0.468250811
7755,dinov2_isolation,0.313952118
7756,dinov2_isolation,0.271752983
7757,dinov2_isolation,0.164517671
7758,dinov2_isolation,0.423736036
7759,dinov2_isolation,0.422349632
7760,dinov2_isolation,0.356594115
7761,dinov2_isolation,0.394549906
7762,dinov2_isolation,0.434820175
7763,dinov2_isolation,0.243005559
7764,dinov2_isolation,0.283834875
7765,dinov2_isolation,0.2560229
7766,dinov2_isolation,0.33323139
7767,dinov2_isolation,0.365844101
7768,dinov2_isolation,0.29698056
7769,dinov2_isolation,0.522076428
7770,dinov2_isolation,0.375380695
7771,dinov2_isolation,0.452477455
7772,dinov2_isolation,0.423724979
7773,dinov2_isolation,0.170600802
7774,dinov2_isolation,0.318439513
7775,dinov2_isolation,0.476380914
7776,dinov2_isolation,0.421459824
7777,dinov2_isolation,0.495861679
7778,dinov2_isolation,0.236888558
7779,dinov2_isolation,0.558489561
7780,dinov2_isolation,0.341676801
7781,dinov2_isolation,0.340255409
7782,dinov2_isolation,0.257452905
7783,dinov2_isolation,0.426200151
7784,dinov2_isolation,0.290492177
7785,dinov2_isolation,0.430899382
7786,dinov2_isolation,0.26606819
7787,dinov2_isolation,0.416246355
7788,dinov2_isolation,0.477468014
7789,dinov2_isolation,0.328020424
7790,dinov2_isolation,0.23030436
7791,dinov2_isolation,0.196173877
7792,dinov2_isolation,0.632281125
7793,dinov2_isolation,0.364715964
7794,dinov2_isolation,0.315651476
7795,dinov2_isolation,0.437022924
7796,dinov2_isolation,0.447539657
7797,dinov2_isolation,0.476896346
7798,dinov2_isolation,0.313418686
7799,dinov2_isolation,0.50207746
7800,dinov2_isolation,0.203312278
7801,dinov2_isolation,0.281250566
7802,dinov2_isolation,0.436576068
7803,dinov2_isolation,0.188621625
7804,dinov2_isolation,0.304368526
7805,dinov2_isolation,0.408882231
7806,dinov2_isolation,0.364101499
7807,dinov2_isolation,0.236290246
